,road,abbrevs
261,SR 45,"sr 45,sr-45,sr45,state road 45,state road-45,state road45,state rd 45,state rd-45,state rd45,st road 45,st road-45,st road45,st rd 45,st rd-45,st rd45,sr 45,sr-45,sr45,sr 45,sr-45,sr45,sr 45,sr-45,sr45,sr 45,sr-45,sr45,sr 45,sr-45,sr45,sr 45,sr-45,sr45,sr 45,sr-45,sr45,sr 45,sr-45,sr45,sr 45,sr-45,sr45,sr 45,sr-45,sr45"
262,SR 45A,"sr 45a,sr-45a,sr45a,state road 45a,state road-45a,state road45a,state rd 45a,state rd-45a,state rd45a,st road 45a,st road-45a,st road45a,st rd 45a,st rd-45a,st rd45a,sr 45a,sr-45a,sr45a,sr 45a,sr-45a,sr45a,sr 45a,sr-45a,sr45a,sr 45a,sr-45a,sr45a,sr 45a,sr-45a,sr45a,sr 45a,sr-45a,sr45a,sr 45a,sr-45a,sr45a,sr 45a,sr-45a,sr45a,sr 45a,sr-45a,sr45a,sr 45a,sr-45a,sr45a"
263,SR 46,"sr 46,sr-46,sr46,state road 46,state road-46,state road46,state rd 46,state rd-46,state rd46,st road 46,st road-46,st road46,st rd 46,st rd-46,st rd46,sr 46,sr-46,sr46,sr 46,sr-46,sr46,sr 46,sr-46,sr46,sr 46,sr-46,sr46,sr 46,sr-46,sr46,sr 46,sr-46,sr46,sr 46,sr-46,sr46,sr 46,sr-46,sr46,sr 46,sr-46,sr46,sr 46,sr-46,sr46"
264,SR 47,"sr 47,sr-47,sr47,state road 47,state road-47,state road47,state rd 47,state rd-47,state rd47,st road 47,st road-47,st road47,st rd 47,st rd-47,st rd47,sr 47,sr-47,sr47,sr 47,sr-47,sr47,sr 47,sr-47,sr47,sr 47,sr-47,sr47,sr 47,sr-47,sr47,sr 47,sr-47,sr47,sr 47,sr-47,sr47,sr 47,sr-47,sr47,sr 47,sr-47,sr47,sr 47,sr-47,sr47"
265,SR 48,"sr 48,sr-48,sr48,state road 48,state road-48,state road48,state rd 48,state rd-48,state rd48,st road 48,st road-48,st road48,st rd 48,st rd-48,st rd48,sr 48,sr-48,sr48,sr 48,sr-48,sr48,sr 48,sr-48,sr48,sr 48,sr-48,sr48,sr 48,sr-48,sr48,sr 48,sr-48,sr48,sr 48,sr-48,sr48,sr 48,sr-48,sr48,sr 48,sr-48,sr48,sr 48,sr-48,sr48"
266,SR 49,"sr 49,sr-49,sr49,state road 49,state road-49,state road49,state rd 49,state rd-49,state rd49,st road 49,st road-49,st road49,st rd 49,st rd-49,st rd49,sr 49,sr-49,sr49,sr 49,sr-49,sr49,sr 49,sr-49,sr49,sr 49,sr-49,sr49,sr 49,sr-49,sr49,sr 49,sr-49,sr49,sr 49,sr-49,sr49,sr 49,sr-49,sr49,sr 49,sr-49,sr49,sr 49,sr-49,sr49"
267,SR 50,"sr 50,sr-50,sr50,state road 50,state road-50,state road50,state rd 50,state rd-50,state rd50,st road 50,st road-50,st road50,st rd 50,st rd-50,st rd50,sr 50,sr-50,sr50,sr 50,sr-50,sr50,sr 50,sr-50,sr50,sr 50,sr-50,sr50,sr 50,sr-50,sr50,sr 50,sr-50,sr50,sr 50,sr-50,sr50,sr 50,sr-50,sr50,sr 50,sr-50,sr50,sr 50,sr-50,sr50"
268,SR 50A,"sr 50a,sr-50a,sr50a,state road 50a,state road-50a,state road50a,state rd 50a,state rd-50a,state rd50a,st road 50a,st road-50a,st road50a,st rd 50a,st rd-50a,st rd50a,sr 50a,sr-50a,sr50a,sr 50a,sr-50a,sr50a,sr 50a,sr-50a,sr50a,sr 50a,sr-50a,sr50a,sr 50a,sr-50a,sr50a,sr 50a,sr-50a,sr50a,sr 50a,sr-50a,sr50a,sr 50a,sr-50a,sr50a,sr 50a,sr-50a,sr50a,sr 50a,sr-50a,sr50a"
269,SR 51,"sr 51,sr-51,sr51,state road 51,state road-51,state road51,state rd 51,state rd-51,state rd51,st road 51,st road-51,st road51,st rd 51,st rd-51,st rd51,sr 51,sr-51,sr51,sr 51,sr-51,sr51,sr 51,sr-51,sr51,sr 51,sr-51,sr51,sr 51,sr-51,sr51,sr 51,sr-51,sr51,sr 51,sr-51,sr51,sr 51,sr-51,sr51,sr 51,sr-51,sr51,sr 51,sr-51,sr51"
270,SR 52,"sr 52,sr-52,sr52,state road 52,state road-52,state road52,state rd 52,state rd-52,state rd52,st road 52,st road-52,st road52,st rd 52,st rd-52,st rd52,sr 52,sr-52,sr52,sr 52,sr-52,sr52,sr 52,sr-52,sr52,sr 52,sr-52,sr52,sr 52,sr-52,sr52,sr 52,sr-52,sr52,sr 52,sr-52,sr52,sr 52,sr-52,sr52,sr 52,sr-52,sr52,sr 52,sr-52,sr52"
271,SR 53,"sr 53,sr-53,sr53,state road 53,state road-53,state road53,state rd 53,state rd-53,state rd53,st road 53,st road-53,st road53,st rd 53,st rd-53,st rd53,sr 53,sr-53,sr53,sr 53,sr-53,sr53,sr 53,sr-53,sr53,sr 53,sr-53,sr53,sr 53,sr-53,sr53,sr 53,sr-53,sr53,sr 53,sr-53,sr53,sr 53,sr-53,sr53,sr 53,sr-53,sr53,sr 53,sr-53,sr53"
272,SR 54,"sr 54,sr-54,sr54,state road 54,state road-54,state road54,state rd 54,state rd-54,state rd54,st road 54,st road-54,st road54,st rd 54,st rd-54,st rd54,sr 54,sr-54,sr54,sr 54,sr-54,sr54,sr 54,sr-54,sr54,sr 54,sr-54,sr54,sr 54,sr-54,sr54,sr 54,sr-54,sr54,sr 54,sr-54,sr54,sr 54,sr-54,sr54,sr 54,sr-54,sr54,sr 54,sr-54,sr54"
273,SR 55,"sr 55,sr-55,sr55,state road 55,state road-55,state road55,state rd 55,state rd-55,state rd55,st road 55,st road-55,st road55,st rd 55,st rd-55,st rd55,sr 55,sr-55,sr55,sr 55,sr-55,sr55,sr 55,sr-55,sr55,sr 55,sr-55,sr55,sr 55,sr-55,sr55,sr 55,sr-55,sr55,sr 55,sr-55,sr55,sr 55,sr-55,sr55,sr 55,sr-55,sr55,sr 55,sr-55,sr55"
274,SR 56,"sr 56,sr-56,sr56,state road 56,state road-56,state road56,state rd 56,state rd-56,state rd56,st road 56,st road-56,st road56,st rd 56,st rd-56,st rd56,sr 56,sr-56,sr56,sr 56,sr-56,sr56,sr 56,sr-56,sr56,sr 56,sr-56,sr56,sr 56,sr-56,sr56,sr 56,sr-56,sr56,sr 56,sr-56,sr56,sr 56,sr-56,sr56,sr 56,sr-56,sr56,sr 56,sr-56,sr56"
275,SR 57,"sr 57,sr-57,sr57,state road 57,state road-57,state road57,state rd 57,state rd-57,state rd57,st road 57,st road-57,st road57,st rd 57,st rd-57,st rd57,sr 57,sr-57,sr57,sr 57,sr-57,sr57,sr 57,sr-57,sr57,sr 57,sr-57,sr57,sr 57,sr-57,sr57,sr 57,sr-57,sr57,sr 57,sr-57,sr57,sr 57,sr-57,sr57,sr 57,sr-57,sr57,sr 57,sr-57,sr57"
276,SR 59,"sr 59,sr-59,sr59,state road 59,state road-59,state road59,state rd 59,state rd-59,state rd59,st road 59,st road-59,st road59,st rd 59,st rd-59,st rd59,sr 59,sr-59,sr59,sr 59,sr-59,sr59,sr 59,sr-59,sr59,sr 59,sr-59,sr59,sr 59,sr-59,sr59,sr 59,sr-59,sr59,sr 59,sr-59,sr59,sr 59,sr-59,sr59,sr 59,sr-59,sr59,sr 59,sr-59,sr59"
277,SR 60,"sr 60,sr-60,sr60,state road 60,state road-60,state road60,state rd 60,state rd-60,state rd60,st road 60,st road-60,st road60,st rd 60,st rd-60,st rd60,sr 60,sr-60,sr60,sr 60,sr-60,sr60,sr 60,sr-60,sr60,sr 60,sr-60,sr60,sr 60,sr-60,sr60,sr 60,sr-60,sr60,sr 60,sr-60,sr60,sr 60,sr-60,sr60,sr 60,sr-60,sr60,sr 60,sr-60,sr60"
278,SR 61,"sr 61,sr-61,sr61,state road 61,state road-61,state road61,state rd 61,state rd-61,state rd61,st road 61,st road-61,st road61,st rd 61,st rd-61,st rd61,sr 61,sr-61,sr61,sr 61,sr-61,sr61,sr 61,sr-61,sr61,sr 61,sr-61,sr61,sr 61,sr-61,sr61,sr 61,sr-61,sr61,sr 61,sr-61,sr61,sr 61,sr-61,sr61,sr 61,sr-61,sr61,sr 61,sr-61,sr61"
279,SR 61A,"sr 61a,sr-61a,sr61a,state road 61a,state road-61a,state road61a,state rd 61a,state rd-61a,state rd61a,st road 61a,st road-61a,st road61a,st rd 61a,st rd-61a,st rd61a,sr 61a,sr-61a,sr61a,sr 61a,sr-61a,sr61a,sr 61a,sr-61a,sr61a,sr 61a,sr-61a,sr61a,sr 61a,sr-61a,sr61a,sr 61a,sr-61a,sr61a,sr 61a,sr-61a,sr61a,sr 61a,sr-61a,sr61a,sr 61a,sr-61a,sr61a,sr 61a,sr-61a,sr61a"
280,SR 62,"sr 62,sr-62,sr62,state road 62,state road-62,state road62,state rd 62,state rd-62,state rd62,st road 62,st road-62,st road62,st rd 62,st rd-62,st rd62,sr 62,sr-62,sr62,sr 62,sr-62,sr62,sr 62,sr-62,sr62,sr 62,sr-62,sr62,sr 62,sr-62,sr62,sr 62,sr-62,sr62,sr 62,sr-62,sr62,sr 62,sr-62,sr62,sr 62,sr-62,sr62,sr 62,sr-62,sr62"
281,SR 63,"sr 63,sr-63,sr63,state road 63,state road-63,state road63,state rd 63,state rd-63,state rd63,st road 63,st road-63,st road63,st rd 63,st rd-63,st rd63,sr 63,sr-63,sr63,sr 63,sr-63,sr63,sr 63,sr-63,sr63,sr 63,sr-63,sr63,sr 63,sr-63,sr63,sr 63,sr-63,sr63,sr 63,sr-63,sr63,sr 63,sr-63,sr63,sr 63,sr-63,sr63,sr 63,sr-63,sr63"
282,SR 64,"sr 64,sr-64,sr64,state road 64,state road-64,state road64,state rd 64,state rd-64,state rd64,st road 64,st road-64,st road64,st rd 64,st rd-64,st rd64,sr 64,sr-64,sr64,sr 64,sr-64,sr64,sr 64,sr-64,sr64,sr 64,sr-64,sr64,sr 64,sr-64,sr64,sr 64,sr-64,sr64,sr 64,sr-64,sr64,sr 64,sr-64,sr64,sr 64,sr-64,sr64,sr 64,sr-64,sr64"
283,SR 65,"sr 65,sr-65,sr65,state road 65,state road-65,state road65,state rd 65,state rd-65,state rd65,st road 65,st road-65,st road65,st rd 65,st rd-65,st rd65,sr 65,sr-65,sr65,sr 65,sr-65,sr65,sr 65,sr-65,sr65,sr 65,sr-65,sr65,sr 65,sr-65,sr65,sr 65,sr-65,sr65,sr 65,sr-65,sr65,sr 65,sr-65,sr65,sr 65,sr-65,sr65,sr 65,sr-65,sr65"
284,SR 66,"sr 66,sr-66,sr66,state road 66,state road-66,state road66,state rd 66,state rd-66,state rd66,st road 66,st road-66,st road66,st rd 66,st rd-66,st rd66,sr 66,sr-66,sr66,sr 66,sr-66,sr66,sr 66,sr-66,sr66,sr 66,sr-66,sr66,sr 66,sr-66,sr66,sr 66,sr-66,sr66,sr 66,sr-66,sr66,sr 66,sr-66,sr66,sr 66,sr-66,sr66,sr 66,sr-66,sr66"
285,SR 68,"sr 68,sr-68,sr68,state road 68,state road-68,state road68,state rd 68,state rd-68,state rd68,st road 68,st road-68,st road68,st rd 68,st rd-68,st rd68,sr 68,sr-68,sr68,sr 68,sr-68,sr68,sr 68,sr-68,sr68,sr 68,sr-68,sr68,sr 68,sr-68,sr68,sr 68,sr-68,sr68,sr 68,sr-68,sr68,sr 68,sr-68,sr68,sr 68,sr-68,sr68,sr 68,sr-68,sr68"
286,SR 69,"sr 69,sr-69,sr69,state road 69,state road-69,state road69,state rd 69,state rd-69,state rd69,st road 69,st road-69,st road69,st rd 69,st rd-69,st rd69,sr 69,sr-69,sr69,sr 69,sr-69,sr69,sr 69,sr-69,sr69,sr 69,sr-69,sr69,sr 69,sr-69,sr69,sr 69,sr-69,sr69,sr 69,sr-69,sr69,sr 69,sr-69,sr69,sr 69,sr-69,sr69,sr 69,sr-69,sr69"
287,SR 70,"sr 70,sr-70,sr70,state road 70,state road-70,state road70,state rd 70,state rd-70,state rd70,st road 70,st road-70,st road70,st rd 70,st rd-70,st rd70,sr 70,sr-70,sr70,sr 70,sr-70,sr70,sr 70,sr-70,sr70,sr 70,sr-70,sr70,sr 70,sr-70,sr70,sr 70,sr-70,sr70,sr 70,sr-70,sr70,sr 70,sr-70,sr70,sr 70,sr-70,sr70,sr 70,sr-70,sr70"
288,SR 71,"sr 71,sr-71,sr71,state road 71,state road-71,state road71,state rd 71,state rd-71,state rd71,st road 71,st road-71,st road71,st rd 71,st rd-71,st rd71,sr 71,sr-71,sr71,sr 71,sr-71,sr71,sr 71,sr-71,sr71,sr 71,sr-71,sr71,sr 71,sr-71,sr71,sr 71,sr-71,sr71,sr 71,sr-71,sr71,sr 71,sr-71,sr71,sr 71,sr-71,sr71,sr 71,sr-71,sr71"
289,SR 72,"sr 72,sr-72,sr72,state road 72,state road-72,state road72,state rd 72,state rd-72,state rd72,st road 72,st road-72,st road72,st rd 72,st rd-72,st rd72,sr 72,sr-72,sr72,sr 72,sr-72,sr72,sr 72,sr-72,sr72,sr 72,sr-72,sr72,sr 72,sr-72,sr72,sr 72,sr-72,sr72,sr 72,sr-72,sr72,sr 72,sr-72,sr72,sr 72,sr-72,sr72,sr 72,sr-72,sr72"
290,SR 73,"sr 73,sr-73,sr73,state road 73,state road-73,state road73,state rd 73,state rd-73,state rd73,st road 73,st road-73,st road73,st rd 73,st rd-73,st rd73,sr 73,sr-73,sr73,sr 73,sr-73,sr73,sr 73,sr-73,sr73,sr 73,sr-73,sr73,sr 73,sr-73,sr73,sr 73,sr-73,sr73,sr 73,sr-73,sr73,sr 73,sr-73,sr73,sr 73,sr-73,sr73,sr 73,sr-73,sr73"
291,SR 75,"sr 75,sr-75,sr75,state road 75,state road-75,state road75,state rd 75,state rd-75,state rd75,st road 75,st road-75,st road75,st rd 75,st rd-75,st rd75,sr 75,sr-75,sr75,sr 75,sr-75,sr75,sr 75,sr-75,sr75,sr 75,sr-75,sr75,sr 75,sr-75,sr75,sr 75,sr-75,sr75,sr 75,sr-75,sr75,sr 75,sr-75,sr75,sr 75,sr-75,sr75,sr 75,sr-75,sr75"
292,SR 76,"sr 76,sr-76,sr76,state road 76,state road-76,state road76,state rd 76,state rd-76,state rd76,st road 76,st road-76,st road76,st rd 76,st rd-76,st rd76,sr 76,sr-76,sr76,sr 76,sr-76,sr76,sr 76,sr-76,sr76,sr 76,sr-76,sr76,sr 76,sr-76,sr76,sr 76,sr-76,sr76,sr 76,sr-76,sr76,sr 76,sr-76,sr76,sr 76,sr-76,sr76,sr 76,sr-76,sr76"
293,SR 77,"sr 77,sr-77,sr77,state road 77,state road-77,state road77,state rd 77,state rd-77,state rd77,st road 77,st road-77,st road77,st rd 77,st rd-77,st rd77,sr 77,sr-77,sr77,sr 77,sr-77,sr77,sr 77,sr-77,sr77,sr 77,sr-77,sr77,sr 77,sr-77,sr77,sr 77,sr-77,sr77,sr 77,sr-77,sr77,sr 77,sr-77,sr77,sr 77,sr-77,sr77,sr 77,sr-77,sr77"
294,SR 78,"sr 78,sr-78,sr78,state road 78,state road-78,state road78,state rd 78,state rd-78,state rd78,st road 78,st road-78,st road78,st rd 78,st rd-78,st rd78,sr 78,sr-78,sr78,sr 78,sr-78,sr78,sr 78,sr-78,sr78,sr 78,sr-78,sr78,sr 78,sr-78,sr78,sr 78,sr-78,sr78,sr 78,sr-78,sr78,sr 78,sr-78,sr78,sr 78,sr-78,sr78,sr 78,sr-78,sr78"
295,SR 79,"sr 79,sr-79,sr79,state road 79,state road-79,state road79,state rd 79,state rd-79,state rd79,st road 79,st road-79,st road79,st rd 79,st rd-79,st rd79,sr 79,sr-79,sr79,sr 79,sr-79,sr79,sr 79,sr-79,sr79,sr 79,sr-79,sr79,sr 79,sr-79,sr79,sr 79,sr-79,sr79,sr 79,sr-79,sr79,sr 79,sr-79,sr79,sr 79,sr-79,sr79,sr 79,sr-79,sr79"
296,SR 80,"sr 80,sr-80,sr80,state road 80,state road-80,state road80,state rd 80,state rd-80,state rd80,st road 80,st road-80,st road80,st rd 80,st rd-80,st rd80,sr 80,sr-80,sr80,sr 80,sr-80,sr80,sr 80,sr-80,sr80,sr 80,sr-80,sr80,sr 80,sr-80,sr80,sr 80,sr-80,sr80,sr 80,sr-80,sr80,sr 80,sr-80,sr80,sr 80,sr-80,sr80,sr 80,sr-80,sr80"
297,SR 81,"sr 81,sr-81,sr81,state road 81,state road-81,state road81,state rd 81,state rd-81,state rd81,st road 81,st road-81,st road81,st rd 81,st rd-81,st rd81,sr 81,sr-81,sr81,sr 81,sr-81,sr81,sr 81,sr-81,sr81,sr 81,sr-81,sr81,sr 81,sr-81,sr81,sr 81,sr-81,sr81,sr 81,sr-81,sr81,sr 81,sr-81,sr81,sr 81,sr-81,sr81,sr 81,sr-81,sr81"
298,SR 82,"sr 82,sr-82,sr82,state road 82,state road-82,state road82,state rd 82,state rd-82,state rd82,st road 82,st road-82,st road82,st rd 82,st rd-82,st rd82,sr 82,sr-82,sr82,sr 82,sr-82,sr82,sr 82,sr-82,sr82,sr 82,sr-82,sr82,sr 82,sr-82,sr82,sr 82,sr-82,sr82,sr 82,sr-82,sr82,sr 82,sr-82,sr82,sr 82,sr-82,sr82,sr 82,sr-82,sr82"
299,SR 83,"sr 83,sr-83,sr83,state road 83,state road-83,state road83,state rd 83,state rd-83,state rd83,st road 83,st road-83,st road83,st rd 83,st rd-83,st rd83,sr 83,sr-83,sr83,sr 83,sr-83,sr83,sr 83,sr-83,sr83,sr 83,sr-83,sr83,sr 83,sr-83,sr83,sr 83,sr-83,sr83,sr 83,sr-83,sr83,sr 83,sr-83,sr83,sr 83,sr-83,sr83,sr 83,sr-83,sr83"
300,SR 84,"sr 84,sr-84,sr84,state road 84,state road-84,state road84,state rd 84,state rd-84,state rd84,st road 84,st road-84,st road84,st rd 84,st rd-84,st rd84,sr 84,sr-84,sr84,sr 84,sr-84,sr84,sr 84,sr-84,sr84,sr 84,sr-84,sr84,sr 84,sr-84,sr84,sr 84,sr-84,sr84,sr 84,sr-84,sr84,sr 84,sr-84,sr84,sr 84,sr-84,sr84,sr 84,sr-84,sr84"
301,SR 85,"sr 85,sr-85,sr85,state road 85,state road-85,state road85,state rd 85,state rd-85,state rd85,st road 85,st road-85,st road85,st rd 85,st rd-85,st rd85,sr 85,sr-85,sr85,sr 85,sr-85,sr85,sr 85,sr-85,sr85,sr 85,sr-85,sr85,sr 85,sr-85,sr85,sr 85,sr-85,sr85,sr 85,sr-85,sr85,sr 85,sr-85,sr85,sr 85,sr-85,sr85,sr 85,sr-85,sr85"
302,SR 87,"sr 87,sr-87,sr87,state road 87,state road-87,state road87,state rd 87,state rd-87,state rd87,st road 87,st road-87,st road87,st rd 87,st rd-87,st rd87,sr 87,sr-87,sr87,sr 87,sr-87,sr87,sr 87,sr-87,sr87,sr 87,sr-87,sr87,sr 87,sr-87,sr87,sr 87,sr-87,sr87,sr 87,sr-87,sr87,sr 87,sr-87,sr87,sr 87,sr-87,sr87,sr 87,sr-87,sr87"
303,SR 89,"sr 89,sr-89,sr89,state road 89,state road-89,state road89,state rd 89,state rd-89,state rd89,st road 89,st road-89,st road89,st rd 89,st rd-89,st rd89,sr 89,sr-89,sr89,sr 89,sr-89,sr89,sr 89,sr-89,sr89,sr 89,sr-89,sr89,sr 89,sr-89,sr89,sr 89,sr-89,sr89,sr 89,sr-89,sr89,sr 89,sr-89,sr89,sr 89,sr-89,sr89,sr 89,sr-89,sr89"
304,SR 90,"sr 90,sr-90,sr90,state road 90,state road-90,state road90,state rd 90,state rd-90,state rd90,st road 90,st road-90,st road90,st rd 90,st rd-90,st rd90,sr 90,sr-90,sr90,sr 90,sr-90,sr90,sr 90,sr-90,sr90,sr 90,sr-90,sr90,sr 90,sr-90,sr90,sr 90,sr-90,sr90,sr 90,sr-90,sr90,sr 90,sr-90,sr90,sr 90,sr-90,sr90,sr 90,sr-90,sr90"
305,SR 91,"sr 91,sr-91,sr91,state road 91,state road-91,state road91,state rd 91,state rd-91,state rd91,st road 91,st road-91,st road91,st rd 91,st rd-91,st rd91,sr 91,sr-91,sr91,sr 91,sr-91,sr91,sr 91,sr-91,sr91,sr 91,sr-91,sr91,sr 91,sr-91,sr91,sr 91,sr-91,sr91,sr 91,sr-91,sr91,sr 91,sr-91,sr91,sr 91,sr-91,sr91,sr 91,sr-91,sr91"
306,SR 93,"sr 93,sr-93,sr93,state road 93,state road-93,state road93,state rd 93,state rd-93,state rd93,st road 93,st road-93,st road93,st rd 93,st rd-93,st rd93,sr 93,sr-93,sr93,sr 93,sr-93,sr93,sr 93,sr-93,sr93,sr 93,sr-93,sr93,sr 93,sr-93,sr93,sr 93,sr-93,sr93,sr 93,sr-93,sr93,sr 93,sr-93,sr93,sr 93,sr-93,sr93,sr 93,sr-93,sr93"
307,SR 93A,"sr 93a,sr-93a,sr93a,state road 93a,state road-93a,state road93a,state rd 93a,state rd-93a,state rd93a,st road 93a,st road-93a,st road93a,st rd 93a,st rd-93a,st rd93a,sr 93a,sr-93a,sr93a,sr 93a,sr-93a,sr93a,sr 93a,sr-93a,sr93a,sr 93a,sr-93a,sr93a,sr 93a,sr-93a,sr93a,sr 93a,sr-93a,sr93a,sr 93a,sr-93a,sr93a,sr 93a,sr-93a,sr93a,sr 93a,sr-93a,sr93a,sr 93a,sr-93a,sr93a"
308,SR 94,"sr 94,sr-94,sr94,state road 94,state road-94,state road94,state rd 94,state rd-94,state rd94,st road 94,st road-94,st road94,st rd 94,st rd-94,st rd94,sr 94,sr-94,sr94,sr 94,sr-94,sr94,sr 94,sr-94,sr94,sr 94,sr-94,sr94,sr 94,sr-94,sr94,sr 94,sr-94,sr94,sr 94,sr-94,sr94,sr 94,sr-94,sr94,sr 94,sr-94,sr94,sr 94,sr-94,sr94"
309,SR 95,"sr 95,sr-95,sr95,state road 95,state road-95,state road95,state rd 95,state rd-95,state rd95,st road 95,st road-95,st road95,st rd 95,st rd-95,st rd95,sr 95,sr-95,sr95,sr 95,sr-95,sr95,sr 95,sr-95,sr95,sr 95,sr-95,sr95,sr 95,sr-95,sr95,sr 95,sr-95,sr95,sr 95,sr-95,sr95,sr 95,sr-95,sr95,sr 95,sr-95,sr95,sr 95,sr-95,sr95"
310,SR 97,"sr 97,sr-97,sr97,state road 97,state road-97,state road97,state rd 97,state rd-97,state rd97,st road 97,st road-97,st road97,st rd 97,st rd-97,st rd97,sr 97,sr-97,sr97,sr 97,sr-97,sr97,sr 97,sr-97,sr97,sr 97,sr-97,sr97,sr 97,sr-97,sr97,sr 97,sr-97,sr97,sr 97,sr-97,sr97,sr 97,sr-97,sr97,sr 97,sr-97,sr97,sr 97,sr-97,sr97"
311,SR 100,"sr 100,sr-100,sr100,state road 100,state road-100,state road100,state rd 100,state rd-100,state rd100,st road 100,st road-100,st road100,st rd 100,st rd-100,st rd100,sr 100,sr-100,sr100,sr 100,sr-100,sr100,sr 100,sr-100,sr100,sr 100,sr-100,sr100,sr 100,sr-100,sr100,sr 100,sr-100,sr100,sr 100,sr-100,sr100,sr 100,sr-100,sr100,sr 100,sr-100,sr100,sr 100,sr-100,sr100"
312,SR 101,"sr 101,sr-101,sr101,state road 101,state road-101,state road101,state rd 101,state rd-101,state rd101,st road 101,st road-101,st road101,st rd 101,st rd-101,st rd101,sr 101,sr-101,sr101,sr 101,sr-101,sr101,sr 101,sr-101,sr101,sr 101,sr-101,sr101,sr 101,sr-101,sr101,sr 101,sr-101,sr101,sr 101,sr-101,sr101,sr 101,sr-101,sr101,sr 101,sr-101,sr101,sr 101,sr-101,sr101"
313,SR 102,"sr 102,sr-102,sr102,state road 102,state road-102,state road102,state rd 102,state rd-102,state rd102,st road 102,st road-102,st road102,st rd 102,st rd-102,st rd102,sr 102,sr-102,sr102,sr 102,sr-102,sr102,sr 102,sr-102,sr102,sr 102,sr-102,sr102,sr 102,sr-102,sr102,sr 102,sr-102,sr102,sr 102,sr-102,sr102,sr 102,sr-102,sr102,sr 102,sr-102,sr102,sr 102,sr-102,sr102"
314,SR 103,"sr 103,sr-103,sr103,state road 103,state road-103,state road103,state rd 103,state rd-103,state rd103,st road 103,st road-103,st road103,st rd 103,st rd-103,st rd103,sr 103,sr-103,sr103,sr 103,sr-103,sr103,sr 103,sr-103,sr103,sr 103,sr-103,sr103,sr 103,sr-103,sr103,sr 103,sr-103,sr103,sr 103,sr-103,sr103,sr 103,sr-103,sr103,sr 103,sr-103,sr103,sr 103,sr-103,sr103"
315,SR 104,"sr 104,sr-104,sr104,state road 104,state road-104,state road104,state rd 104,state rd-104,state rd104,st road 104,st road-104,st road104,st rd 104,st rd-104,st rd104,sr 104,sr-104,sr104,sr 104,sr-104,sr104,sr 104,sr-104,sr104,sr 104,sr-104,sr104,sr 104,sr-104,sr104,sr 104,sr-104,sr104,sr 104,sr-104,sr104,sr 104,sr-104,sr104,sr 104,sr-104,sr104,sr 104,sr-104,sr104"
316,SR 105,"sr 105,sr-105,sr105,state road 105,state road-105,state road105,state rd 105,state rd-105,state rd105,st road 105,st road-105,st road105,st rd 105,st rd-105,st rd105,sr 105,sr-105,sr105,sr 105,sr-105,sr105,sr 105,sr-105,sr105,sr 105,sr-105,sr105,sr 105,sr-105,sr105,sr 105,sr-105,sr105,sr 105,sr-105,sr105,sr 105,sr-105,sr105,sr 105,sr-105,sr105,sr 105,sr-105,sr105"
317,SR 109,"sr 109,sr-109,sr109,state road 109,state road-109,state road109,state rd 109,state rd-109,state rd109,st road 109,st road-109,st road109,st rd 109,st rd-109,st rd109,sr 109,sr-109,sr109,sr 109,sr-109,sr109,sr 109,sr-109,sr109,sr 109,sr-109,sr109,sr 109,sr-109,sr109,sr 109,sr-109,sr109,sr 109,sr-109,sr109,sr 109,sr-109,sr109,sr 109,sr-109,sr109,sr 109,sr-109,sr109"
318,SR 111,"sr 111,sr-111,sr111,state road 111,state road-111,state road111,state rd 111,state rd-111,state rd111,st road 111,st road-111,st road111,st rd 111,st rd-111,st rd111,sr 111,sr-111,sr111,sr 111,sr-111,sr111,sr 111,sr-111,sr111,sr 111,sr-111,sr111,sr 111,sr-111,sr111,sr 111,sr-111,sr111,sr 111,sr-111,sr111,sr 111,sr-111,sr111,sr 111,sr-111,sr111,sr 111,sr-111,sr111"
319,SR 112,"sr 112,sr-112,sr112,state road 112,state road-112,state road112,state rd 112,state rd-112,state rd112,st road 112,st road-112,st road112,st rd 112,st rd-112,st rd112,sr 112,sr-112,sr112,sr 112,sr-112,sr112,sr 112,sr-112,sr112,sr 112,sr-112,sr112,sr 112,sr-112,sr112,sr 112,sr-112,sr112,sr 112,sr-112,sr112,sr 112,sr-112,sr112,sr 112,sr-112,sr112,sr 112,sr-112,sr112"
320,SR 113,"sr 113,sr-113,sr113,state road 113,state road-113,state road113,state rd 113,state rd-113,state rd113,st road 113,st road-113,st road113,st rd 113,st rd-113,st rd113,sr 113,sr-113,sr113,sr 113,sr-113,sr113,sr 113,sr-113,sr113,sr 113,sr-113,sr113,sr 113,sr-113,sr113,sr 113,sr-113,sr113,sr 113,sr-113,sr113,sr 113,sr-113,sr113,sr 113,sr-113,sr113,sr 113,sr-113,sr113"
321,SR 114,"sr 114,sr-114,sr114,state road 114,state road-114,state road114,state rd 114,state rd-114,state rd114,st road 114,st road-114,st road114,st rd 114,st rd-114,st rd114,sr 114,sr-114,sr114,sr 114,sr-114,sr114,sr 114,sr-114,sr114,sr 114,sr-114,sr114,sr 114,sr-114,sr114,sr 114,sr-114,sr114,sr 114,sr-114,sr114,sr 114,sr-114,sr114,sr 114,sr-114,sr114,sr 114,sr-114,sr114"
