,road,abbrevs
2958,FM 2069,"fm 2069,fm-2069,fm2069,fm 2069,fm-2069,fm2069,fm 2069,fm-2069,fm2069,farm to market 2069,farm to market-2069,farm to market2069,farm-to-market 2069,farm-to-market-2069,farm-to-market2069,farm to market road 2069,farm to market road-2069,farm to market road2069,farm-to-market road 2069,farm-to-market road-2069,farm-to-market road2069,farm to market roads 2069,farm to market roads-2069,farm to market roads2069,farm-to-market roads 2069,farm-to-market roads-2069,farm-to-market roads2069,fm 2069,fm-2069,fm2069,fm 2069,fm-2069,fm2069,fm 2069,fm-2069,fm2069,fm 2069,fm-2069,fm2069"
2959,FM 2070,"fm 2070,fm-2070,fm2070,fm 2070,fm-2070,fm2070,fm 2070,fm-2070,fm2070,farm to market 2070,farm to market-2070,farm to market2070,farm-to-market 2070,farm-to-market-2070,farm-to-market2070,farm to market road 2070,farm to market road-2070,farm to market road2070,farm-to-market road 2070,farm-to-market road-2070,farm-to-market road2070,farm to market roads 2070,farm to market roads-2070,farm to market roads2070,farm-to-market roads 2070,farm-to-market roads-2070,farm-to-market roads2070,fm 2070,fm-2070,fm2070,fm 2070,fm-2070,fm2070,fm 2070,fm-2070,fm2070,fm 2070,fm-2070,fm2070"
2960,FM 2071,"fm 2071,fm-2071,fm2071,fm 2071,fm-2071,fm2071,fm 2071,fm-2071,fm2071,farm to market 2071,farm to market-2071,farm to market2071,farm-to-market 2071,farm-to-market-2071,farm-to-market2071,farm to market road 2071,farm to market road-2071,farm to market road2071,farm-to-market road 2071,farm-to-market road-2071,farm-to-market road2071,farm to market roads 2071,farm to market roads-2071,farm to market roads2071,farm-to-market roads 2071,farm-to-market roads-2071,farm-to-market roads2071,fm 2071,fm-2071,fm2071,fm 2071,fm-2071,fm2071,fm 2071,fm-2071,fm2071,fm 2071,fm-2071,fm2071"
2961,FM 2072,"fm 2072,fm-2072,fm2072,fm 2072,fm-2072,fm2072,fm 2072,fm-2072,fm2072,farm to market 2072,farm to market-2072,farm to market2072,farm-to-market 2072,farm-to-market-2072,farm-to-market2072,farm to market road 2072,farm to market road-2072,farm to market road2072,farm-to-market road 2072,farm-to-market road-2072,farm-to-market road2072,farm to market roads 2072,farm to market roads-2072,farm to market roads2072,farm-to-market roads 2072,farm-to-market roads-2072,farm-to-market roads2072,fm 2072,fm-2072,fm2072,fm 2072,fm-2072,fm2072,fm 2072,fm-2072,fm2072,fm 2072,fm-2072,fm2072"
2962,FM 2073,"fm 2073,fm-2073,fm2073,fm 2073,fm-2073,fm2073,fm 2073,fm-2073,fm2073,farm to market 2073,farm to market-2073,farm to market2073,farm-to-market 2073,farm-to-market-2073,farm-to-market2073,farm to market road 2073,farm to market road-2073,farm to market road2073,farm-to-market road 2073,farm-to-market road-2073,farm-to-market road2073,farm to market roads 2073,farm to market roads-2073,farm to market roads2073,farm-to-market roads 2073,farm-to-market roads-2073,farm-to-market roads2073,fm 2073,fm-2073,fm2073,fm 2073,fm-2073,fm2073,fm 2073,fm-2073,fm2073,fm 2073,fm-2073,fm2073"
2963,FM 2074,"fm 2074,fm-2074,fm2074,fm 2074,fm-2074,fm2074,fm 2074,fm-2074,fm2074,farm to market 2074,farm to market-2074,farm to market2074,farm-to-market 2074,farm-to-market-2074,farm-to-market2074,farm to market road 2074,farm to market road-2074,farm to market road2074,farm-to-market road 2074,farm-to-market road-2074,farm-to-market road2074,farm to market roads 2074,farm to market roads-2074,farm to market roads2074,farm-to-market roads 2074,farm-to-market roads-2074,farm-to-market roads2074,fm 2074,fm-2074,fm2074,fm 2074,fm-2074,fm2074,fm 2074,fm-2074,fm2074,fm 2074,fm-2074,fm2074"
2964,FM 2075,"fm 2075,fm-2075,fm2075,fm 2075,fm-2075,fm2075,fm 2075,fm-2075,fm2075,farm to market 2075,farm to market-2075,farm to market2075,farm-to-market 2075,farm-to-market-2075,farm-to-market2075,farm to market road 2075,farm to market road-2075,farm to market road2075,farm-to-market road 2075,farm-to-market road-2075,farm-to-market road2075,farm to market roads 2075,farm to market roads-2075,farm to market roads2075,farm-to-market roads 2075,farm-to-market roads-2075,farm-to-market roads2075,fm 2075,fm-2075,fm2075,fm 2075,fm-2075,fm2075,fm 2075,fm-2075,fm2075,fm 2075,fm-2075,fm2075"
2965,FM 2076,"fm 2076,fm-2076,fm2076,fm 2076,fm-2076,fm2076,fm 2076,fm-2076,fm2076,farm to market 2076,farm to market-2076,farm to market2076,farm-to-market 2076,farm-to-market-2076,farm-to-market2076,farm to market road 2076,farm to market road-2076,farm to market road2076,farm-to-market road 2076,farm-to-market road-2076,farm-to-market road2076,farm to market roads 2076,farm to market roads-2076,farm to market roads2076,farm-to-market roads 2076,farm-to-market roads-2076,farm-to-market roads2076,fm 2076,fm-2076,fm2076,fm 2076,fm-2076,fm2076,fm 2076,fm-2076,fm2076,fm 2076,fm-2076,fm2076"
2966,FM 2077,"fm 2077,fm-2077,fm2077,fm 2077,fm-2077,fm2077,fm 2077,fm-2077,fm2077,farm to market 2077,farm to market-2077,farm to market2077,farm-to-market 2077,farm-to-market-2077,farm-to-market2077,farm to market road 2077,farm to market road-2077,farm to market road2077,farm-to-market road 2077,farm-to-market road-2077,farm-to-market road2077,farm to market roads 2077,farm to market roads-2077,farm to market roads2077,farm-to-market roads 2077,farm-to-market roads-2077,farm-to-market roads2077,fm 2077,fm-2077,fm2077,fm 2077,fm-2077,fm2077,fm 2077,fm-2077,fm2077,fm 2077,fm-2077,fm2077"
2967,FM 2078,"fm 2078,fm-2078,fm2078,fm 2078,fm-2078,fm2078,fm 2078,fm-2078,fm2078,farm to market 2078,farm to market-2078,farm to market2078,farm-to-market 2078,farm-to-market-2078,farm-to-market2078,farm to market road 2078,farm to market road-2078,farm to market road2078,farm-to-market road 2078,farm-to-market road-2078,farm-to-market road2078,farm to market roads 2078,farm to market roads-2078,farm to market roads2078,farm-to-market roads 2078,farm-to-market roads-2078,farm-to-market roads2078,fm 2078,fm-2078,fm2078,fm 2078,fm-2078,fm2078,fm 2078,fm-2078,fm2078,fm 2078,fm-2078,fm2078"
2968,FM 2079,"fm 2079,fm-2079,fm2079,fm 2079,fm-2079,fm2079,fm 2079,fm-2079,fm2079,farm to market 2079,farm to market-2079,farm to market2079,farm-to-market 2079,farm-to-market-2079,farm-to-market2079,farm to market road 2079,farm to market road-2079,farm to market road2079,farm-to-market road 2079,farm-to-market road-2079,farm-to-market road2079,farm to market roads 2079,farm to market roads-2079,farm to market roads2079,farm-to-market roads 2079,farm-to-market roads-2079,farm-to-market roads2079,fm 2079,fm-2079,fm2079,fm 2079,fm-2079,fm2079,fm 2079,fm-2079,fm2079,fm 2079,fm-2079,fm2079"
2969,FM 2080,"fm 2080,fm-2080,fm2080,fm 2080,fm-2080,fm2080,fm 2080,fm-2080,fm2080,farm to market 2080,farm to market-2080,farm to market2080,farm-to-market 2080,farm-to-market-2080,farm-to-market2080,farm to market road 2080,farm to market road-2080,farm to market road2080,farm-to-market road 2080,farm-to-market road-2080,farm-to-market road2080,farm to market roads 2080,farm to market roads-2080,farm to market roads2080,farm-to-market roads 2080,farm-to-market roads-2080,farm-to-market roads2080,fm 2080,fm-2080,fm2080,fm 2080,fm-2080,fm2080,fm 2080,fm-2080,fm2080,fm 2080,fm-2080,fm2080"
2970,FM 2081,"fm 2081,fm-2081,fm2081,fm 2081,fm-2081,fm2081,fm 2081,fm-2081,fm2081,farm to market 2081,farm to market-2081,farm to market2081,farm-to-market 2081,farm-to-market-2081,farm-to-market2081,farm to market road 2081,farm to market road-2081,farm to market road2081,farm-to-market road 2081,farm-to-market road-2081,farm-to-market road2081,farm to market roads 2081,farm to market roads-2081,farm to market roads2081,farm-to-market roads 2081,farm-to-market roads-2081,farm-to-market roads2081,fm 2081,fm-2081,fm2081,fm 2081,fm-2081,fm2081,fm 2081,fm-2081,fm2081,fm 2081,fm-2081,fm2081"
2971,FM 2082,"fm 2082,fm-2082,fm2082,fm 2082,fm-2082,fm2082,fm 2082,fm-2082,fm2082,farm to market 2082,farm to market-2082,farm to market2082,farm-to-market 2082,farm-to-market-2082,farm-to-market2082,farm to market road 2082,farm to market road-2082,farm to market road2082,farm-to-market road 2082,farm-to-market road-2082,farm-to-market road2082,farm to market roads 2082,farm to market roads-2082,farm to market roads2082,farm-to-market roads 2082,farm-to-market roads-2082,farm-to-market roads2082,fm 2082,fm-2082,fm2082,fm 2082,fm-2082,fm2082,fm 2082,fm-2082,fm2082,fm 2082,fm-2082,fm2082"
2972,FM 2083,"fm 2083,fm-2083,fm2083,fm 2083,fm-2083,fm2083,fm 2083,fm-2083,fm2083,farm to market 2083,farm to market-2083,farm to market2083,farm-to-market 2083,farm-to-market-2083,farm-to-market2083,farm to market road 2083,farm to market road-2083,farm to market road2083,farm-to-market road 2083,farm-to-market road-2083,farm-to-market road2083,farm to market roads 2083,farm to market roads-2083,farm to market roads2083,farm-to-market roads 2083,farm-to-market roads-2083,farm-to-market roads2083,fm 2083,fm-2083,fm2083,fm 2083,fm-2083,fm2083,fm 2083,fm-2083,fm2083,fm 2083,fm-2083,fm2083"
2973,FM 2084,"fm 2084,fm-2084,fm2084,fm 2084,fm-2084,fm2084,fm 2084,fm-2084,fm2084,farm to market 2084,farm to market-2084,farm to market2084,farm-to-market 2084,farm-to-market-2084,farm-to-market2084,farm to market road 2084,farm to market road-2084,farm to market road2084,farm-to-market road 2084,farm-to-market road-2084,farm-to-market road2084,farm to market roads 2084,farm to market roads-2084,farm to market roads2084,farm-to-market roads 2084,farm-to-market roads-2084,farm-to-market roads2084,fm 2084,fm-2084,fm2084,fm 2084,fm-2084,fm2084,fm 2084,fm-2084,fm2084,fm 2084,fm-2084,fm2084"
2974,FM 2085,"fm 2085,fm-2085,fm2085,fm 2085,fm-2085,fm2085,fm 2085,fm-2085,fm2085,farm to market 2085,farm to market-2085,farm to market2085,farm-to-market 2085,farm-to-market-2085,farm-to-market2085,farm to market road 2085,farm to market road-2085,farm to market road2085,farm-to-market road 2085,farm-to-market road-2085,farm-to-market road2085,farm to market roads 2085,farm to market roads-2085,farm to market roads2085,farm-to-market roads 2085,farm-to-market roads-2085,farm-to-market roads2085,fm 2085,fm-2085,fm2085,fm 2085,fm-2085,fm2085,fm 2085,fm-2085,fm2085,fm 2085,fm-2085,fm2085"
2975,FM 2086,"fm 2086,fm-2086,fm2086,fm 2086,fm-2086,fm2086,fm 2086,fm-2086,fm2086,farm to market 2086,farm to market-2086,farm to market2086,farm-to-market 2086,farm-to-market-2086,farm-to-market2086,farm to market road 2086,farm to market road-2086,farm to market road2086,farm-to-market road 2086,farm-to-market road-2086,farm-to-market road2086,farm to market roads 2086,farm to market roads-2086,farm to market roads2086,farm-to-market roads 2086,farm-to-market roads-2086,farm-to-market roads2086,fm 2086,fm-2086,fm2086,fm 2086,fm-2086,fm2086,fm 2086,fm-2086,fm2086,fm 2086,fm-2086,fm2086"
2976,FM 2087,"fm 2087,fm-2087,fm2087,fm 2087,fm-2087,fm2087,fm 2087,fm-2087,fm2087,farm to market 2087,farm to market-2087,farm to market2087,farm-to-market 2087,farm-to-market-2087,farm-to-market2087,farm to market road 2087,farm to market road-2087,farm to market road2087,farm-to-market road 2087,farm-to-market road-2087,farm-to-market road2087,farm to market roads 2087,farm to market roads-2087,farm to market roads2087,farm-to-market roads 2087,farm-to-market roads-2087,farm-to-market roads2087,fm 2087,fm-2087,fm2087,fm 2087,fm-2087,fm2087,fm 2087,fm-2087,fm2087,fm 2087,fm-2087,fm2087"
2977,FM 2088,"fm 2088,fm-2088,fm2088,fm 2088,fm-2088,fm2088,fm 2088,fm-2088,fm2088,farm to market 2088,farm to market-2088,farm to market2088,farm-to-market 2088,farm-to-market-2088,farm-to-market2088,farm to market road 2088,farm to market road-2088,farm to market road2088,farm-to-market road 2088,farm-to-market road-2088,farm-to-market road2088,farm to market roads 2088,farm to market roads-2088,farm to market roads2088,farm-to-market roads 2088,farm-to-market roads-2088,farm-to-market roads2088,fm 2088,fm-2088,fm2088,fm 2088,fm-2088,fm2088,fm 2088,fm-2088,fm2088,fm 2088,fm-2088,fm2088"
2978,FM 2089,"fm 2089,fm-2089,fm2089,fm 2089,fm-2089,fm2089,fm 2089,fm-2089,fm2089,farm to market 2089,farm to market-2089,farm to market2089,farm-to-market 2089,farm-to-market-2089,farm-to-market2089,farm to market road 2089,farm to market road-2089,farm to market road2089,farm-to-market road 2089,farm-to-market road-2089,farm-to-market road2089,farm to market roads 2089,farm to market roads-2089,farm to market roads2089,farm-to-market roads 2089,farm-to-market roads-2089,farm-to-market roads2089,fm 2089,fm-2089,fm2089,fm 2089,fm-2089,fm2089,fm 2089,fm-2089,fm2089,fm 2089,fm-2089,fm2089"
2979,FM 2090,"fm 2090,fm-2090,fm2090,fm 2090,fm-2090,fm2090,fm 2090,fm-2090,fm2090,farm to market 2090,farm to market-2090,farm to market2090,farm-to-market 2090,farm-to-market-2090,farm-to-market2090,farm to market road 2090,farm to market road-2090,farm to market road2090,farm-to-market road 2090,farm-to-market road-2090,farm-to-market road2090,farm to market roads 2090,farm to market roads-2090,farm to market roads2090,farm-to-market roads 2090,farm-to-market roads-2090,farm-to-market roads2090,fm 2090,fm-2090,fm2090,fm 2090,fm-2090,fm2090,fm 2090,fm-2090,fm2090,fm 2090,fm-2090,fm2090"
2980,FM 2091,"fm 2091,fm-2091,fm2091,fm 2091,fm-2091,fm2091,fm 2091,fm-2091,fm2091,farm to market 2091,farm to market-2091,farm to market2091,farm-to-market 2091,farm-to-market-2091,farm-to-market2091,farm to market road 2091,farm to market road-2091,farm to market road2091,farm-to-market road 2091,farm-to-market road-2091,farm-to-market road2091,farm to market roads 2091,farm to market roads-2091,farm to market roads2091,farm-to-market roads 2091,farm-to-market roads-2091,farm-to-market roads2091,fm 2091,fm-2091,fm2091,fm 2091,fm-2091,fm2091,fm 2091,fm-2091,fm2091,fm 2091,fm-2091,fm2091"
2981,FM 2092,"fm 2092,fm-2092,fm2092,fm 2092,fm-2092,fm2092,fm 2092,fm-2092,fm2092,farm to market 2092,farm to market-2092,farm to market2092,farm-to-market 2092,farm-to-market-2092,farm-to-market2092,farm to market road 2092,farm to market road-2092,farm to market road2092,farm-to-market road 2092,farm-to-market road-2092,farm-to-market road2092,farm to market roads 2092,farm to market roads-2092,farm to market roads2092,farm-to-market roads 2092,farm-to-market roads-2092,farm-to-market roads2092,fm 2092,fm-2092,fm2092,fm 2092,fm-2092,fm2092,fm 2092,fm-2092,fm2092,fm 2092,fm-2092,fm2092"
2982,FM 2093,"fm 2093,fm-2093,fm2093,fm 2093,fm-2093,fm2093,fm 2093,fm-2093,fm2093,farm to market 2093,farm to market-2093,farm to market2093,farm-to-market 2093,farm-to-market-2093,farm-to-market2093,farm to market road 2093,farm to market road-2093,farm to market road2093,farm-to-market road 2093,farm-to-market road-2093,farm-to-market road2093,farm to market roads 2093,farm to market roads-2093,farm to market roads2093,farm-to-market roads 2093,farm-to-market roads-2093,farm-to-market roads2093,fm 2093,fm-2093,fm2093,fm 2093,fm-2093,fm2093,fm 2093,fm-2093,fm2093,fm 2093,fm-2093,fm2093"
2983,FM 2094,"fm 2094,fm-2094,fm2094,fm 2094,fm-2094,fm2094,fm 2094,fm-2094,fm2094,farm to market 2094,farm to market-2094,farm to market2094,farm-to-market 2094,farm-to-market-2094,farm-to-market2094,farm to market road 2094,farm to market road-2094,farm to market road2094,farm-to-market road 2094,farm-to-market road-2094,farm-to-market road2094,farm to market roads 2094,farm to market roads-2094,farm to market roads2094,farm-to-market roads 2094,farm-to-market roads-2094,farm-to-market roads2094,fm 2094,fm-2094,fm2094,fm 2094,fm-2094,fm2094,fm 2094,fm-2094,fm2094,fm 2094,fm-2094,fm2094"
2984,FM 2095,"fm 2095,fm-2095,fm2095,fm 2095,fm-2095,fm2095,fm 2095,fm-2095,fm2095,farm to market 2095,farm to market-2095,farm to market2095,farm-to-market 2095,farm-to-market-2095,farm-to-market2095,farm to market road 2095,farm to market road-2095,farm to market road2095,farm-to-market road 2095,farm-to-market road-2095,farm-to-market road2095,farm to market roads 2095,farm to market roads-2095,farm to market roads2095,farm-to-market roads 2095,farm-to-market roads-2095,farm-to-market roads2095,fm 2095,fm-2095,fm2095,fm 2095,fm-2095,fm2095,fm 2095,fm-2095,fm2095,fm 2095,fm-2095,fm2095"
2985,FM 2096,"fm 2096,fm-2096,fm2096,fm 2096,fm-2096,fm2096,fm 2096,fm-2096,fm2096,farm to market 2096,farm to market-2096,farm to market2096,farm-to-market 2096,farm-to-market-2096,farm-to-market2096,farm to market road 2096,farm to market road-2096,farm to market road2096,farm-to-market road 2096,farm-to-market road-2096,farm-to-market road2096,farm to market roads 2096,farm to market roads-2096,farm to market roads2096,farm-to-market roads 2096,farm-to-market roads-2096,farm-to-market roads2096,fm 2096,fm-2096,fm2096,fm 2096,fm-2096,fm2096,fm 2096,fm-2096,fm2096,fm 2096,fm-2096,fm2096"
2986,FM 2097,"fm 2097,fm-2097,fm2097,fm 2097,fm-2097,fm2097,fm 2097,fm-2097,fm2097,farm to market 2097,farm to market-2097,farm to market2097,farm-to-market 2097,farm-to-market-2097,farm-to-market2097,farm to market road 2097,farm to market road-2097,farm to market road2097,farm-to-market road 2097,farm-to-market road-2097,farm-to-market road2097,farm to market roads 2097,farm to market roads-2097,farm to market roads2097,farm-to-market roads 2097,farm-to-market roads-2097,farm-to-market roads2097,fm 2097,fm-2097,fm2097,fm 2097,fm-2097,fm2097,fm 2097,fm-2097,fm2097,fm 2097,fm-2097,fm2097"
2987,FM 2098,"fm 2098,fm-2098,fm2098,fm 2098,fm-2098,fm2098,fm 2098,fm-2098,fm2098,farm to market 2098,farm to market-2098,farm to market2098,farm-to-market 2098,farm-to-market-2098,farm-to-market2098,farm to market road 2098,farm to market road-2098,farm to market road2098,farm-to-market road 2098,farm-to-market road-2098,farm-to-market road2098,farm to market roads 2098,farm to market roads-2098,farm to market roads2098,farm-to-market roads 2098,farm-to-market roads-2098,farm-to-market roads2098,fm 2098,fm-2098,fm2098,fm 2098,fm-2098,fm2098,fm 2098,fm-2098,fm2098,fm 2098,fm-2098,fm2098"
